sampleID	P167_261-Asymptomatic-0-216-0-pro	P168_262-Asymptomatic-0-217-0-pro	P166_260-Asymptomatic-0-215-0-pro	P175_269-Asymptomatic-0-224-0-pro	P164_258-Asymptomatic-0-213-0-pro	P161_255-Asymptomatic-0-210-0-pro	P162_256-Asymptomatic-0-211-0-pro	P169_263-Asymptomatic-0-218-0-pro	P170_264-Asymptomatic-0-219-0-pro	P060_147-Mild-0-133-0-pro	P047_142-Mild-0-132-0-pro	P040_145-Mild-0-131-0-pro	P033_150-Mild-0-130-0-pro	P088_144-Severe-0-136-0-pro	P066_153-Mild-0-135-0-pro	P061_149-Mild-0-134-0-pro	P005_164-Asymptomatic-0-139-0-pro	P001_158-Asymptomatic-0-138-0-pro	P109_034-Severe-1-24-0-pro	P119_036-Severe-1-26-1-pro	P073_029-Death-1-27-1-pro	P080_027-Death-0-21-1-pro	P094_031-Severe-0-23-0-pro	P076_025-Death-0-28-1-pro	P057_188-Mild-0-163-0-pro	P178_272-Asymptomatic-0-227-0-pro	P027_148-Mild-0-120-0-pro	P029_099-Mild-0-121-0-pro	P039_140-Mild-0-122-0-pro	P063_154-Mild-0-123-0-pro	P081_139-Death-6-124-6-pro	P118_138-Severe-3-126-3-pro	P004_146-Mild-0-127-0-pro	P016_143-Mild-0-128-0-pro	P031_151-Mild-0-129-0-pro	P050_069-Mild-0-59-0-pro	P014_121-Mild-0-58-0-pro	P097_063-Severe-1-57-1-pro	P104_055-Severe-0-51-1-pro	P018_065-Mild-0-53-0-pro	P084_052-Critical-1-52-1-pro	P150_244-Asymptomatic-0-199-0-pro	P149_243-Asymptomatic-0-198-0-pro	P146_240-Asymptomatic-0-195-0-pro	P145_239-Asymptomatic-0-194-0-pro	P147_241-Asymptomatic-0-196-0-pro	P141_235-Asymptomatic-0-190-0-pro	P144_238-Asymptomatic-0-193-0-pro	P143_237-Asymptomatic-0-192-0-pro	P070_102-Mild-0-115-0-pro	P115_024-Severe-1-114-0-pro	P086_136-Critical-2-116-2-pro	P013_129-Mild-0-110-0-pro	P127_221-Asymptomatic-0-176-0-pro	P156_250-Asymptomatic-0-205-0-pro	P102_087-Severe-3-80-2-pro	P095_092-Severe-2-84-2-pro	P194_288-Asymptomatic-0-240-0-pro	P108_120-Severe-3-100-2-pro	P090_125-Severe-3-105-2-pro	P096_040-Severe-0-38-1-pro	P025_041-Mild-0-32-0-pro	P117_026-Severe-1-31-0-pro	P111_035-Severe-1-30-1-pro	P093_039-Severe-1-37-1-pro	P067_067-Mild-0-60-0-pro	P082_071-Death-5-63-5-pro	P020_072-Mild-0-64-0-pro	P130_224-Asymptomatic-0-179-0-pro	P129_223-Asymptomatic-0-178-0-pro	P074_075-Death-4-69-4-pro	P126_220-Asymptomatic-0-175-0-pro	P125_219-Asymptomatic-0-174-0-pro	P124_218-Asymptomatic-0-173-0-pro	P123_217-Asymptomatic-0-172-0-pro	P122_216-Asymptomatic-0-171-0-pro	P087_214-Critical-7-170-7-pro	P154_248-Asymptomatic-0-203-0-pro	P134_228-Asymptomatic-0-183-0-pro	P131_225-Asymptomatic-0-180-0-pro	P049_006-Mild-0-2-0-pro	P072_007-Death-2-6-1-pro	P139_233-Asymptomatic-0-188-0-pro	P140_234-Asymptomatic-0-189-0-pro	P153_247-Asymptomatic-0-202-0-pro	P136_230-Asymptomatic-0-185-0-pro	P180_274-Asymptomatic-0-229-0-pro	P179_273-Asymptomatic-0-228-0-pro	P085_213-Critical-6-164-6-pro	P177_271-Asymptomatic-0-226-0-pro	P098_108-Severe-2-92-0-pro	P062_068-Mild-0-95-0-pro	P010_168-Mild-0-162-0-pro	P112_113-Severe-2-96-0-pro	P171_265-Asymptomatic-0-220-0-pro	P092_020-Severe-0-17-0-pro	P091_021-Severe-0-16-0-pro	P099_019-Severe-0-18-0-pro	P077_107-Death-5-89-5-pro	P113_199-Severe-2-151-0-pro	P071_202-Mild-0-153-0-pro	P003_200-Mild-0-152-0-pro	P107_204-Severe-2-154-2-pro	P045_171-Mild-0-159-0-pro	P034_178-Mild-0-158-0-pro	P189_283-Asymptomatic-0-238-0-pro	P190_284-Asymptomatic-0-239-0-pro	P185_279-Asymptomatic-0-234-0-pro	P186_280-Asymptomatic-0-235-0-pro	P187_281-Asymptomatic-0-236-0-pro	P188_282-Asymptomatic-0-237-0-pro	P181_275-Asymptomatic-0-230-0-pro	P182_276-Asymptomatic-0-231-0-pro	P183_277-Asymptomatic-0-232-0-pro	P184_278-Asymptomatic-0-233-0-pro	P075_053-Death-3-48-3-pro	P105_047-Severe-1-46-1-pro	P078_030-Death-2-42-0-pro	P079_045-Death-0-43-0-pro	P028_004-Mild-0-1-0-pro	P042_167-Mild-0-146-0-pro	P051_160-Mild-0-147-0-pro	P056_176-Mild-0-144-0-pro	P032_170-Mild-0-145-0-pro	P030_141-Mild-0-142-0-pro	P055_174-Mild-0-143-0-pro	P015_163-Mild-0-140-0-pro	P026_169-Mild-0-141-0-pro	P160_254-Asymptomatic-0-209-0-pro	P159_253-Asymptomatic-0-208-0-pro	P083_083-Death-3-75-3-pro	P110_079-Severe-0-73-0-pro	P103_080-Severe-0-72-1-pro	P100_093-Severe-0-79-1-pro	P019_095-Mild-0-78-0-pro
TAGLN2	4553.762611	4047.983629	26075.88505	3136.52779	3527.886349	1926.442754	1180.479776	2515.241794	51283.06576	23097.21651	27329.05284	30708.95013	8211.559714	18231.83863	39071.0463	25229.47211	35956.133	17035.00948	183413.1039	13631.45915	39461.64481	2561.749902	72874.25454	15535.77111	23109.86513	2436.209455	3031.005469	42452.12908	20731.08738	14219.93411	3379.096064	78755.82485	33847.71705	47054.97882	2277.350367	80037.20572	55156.34127	5657.562532	34082.61451	179487.7963	17661.70485	25412.10967	2864.774566	2701.124364	31904.28319	2705.758137	2768.313507	4011.635077	6548.851083	57578.20647	16211.15779	6094.525769	28097.35334	4572.343451	11956.11501	96984.28121	66798.11959	101.1877059	19215.93066	5915.98607	12313.25024	10308.51844	16383.18962	8920.56838	42529.4996	52955.98962	51391.86936	30884.57227	46607.59533	121510.5766	2258.821871	116504.2307	5937.335697	102063.6673	3442.081233	3302.149975	26990.49565	2582.7142	34862.1581	12474.77289	15914.22245	10076.27499	71716.95827	4273.345712	2852.448551	110906.867	2887.324575	11182.46428	38323.85663	2728.251939	4293.791701	27018.33835	28478.83125	1798.275454	13359.50062	450033.2809	144688.7533	19320.5758	2157.566812	9766.318753	18157.93271	44775.81929	27584.57916	30322.17435	91876.12182	11058.66221	12627.04039	12328.70699	14440.28805	1101.594022	265.2510213	6161.167617	22521.99396	2360.277331	894.3404006	2717.077291	48230.75655	2478.409184	59316.63186	32787.70995	104970.8677	78449.4439	39423.37503	32901.9167	20616.38309	111452.7594	6258.060801	38309.78849	31176.6272	2747.073641	8377.474182	186580.8092	35887.77226	28037.33588	38237.33882
TCEAL4	18.78935847	900562.3386	437937.4558	120401.5851	1037686.011	685379.944	915771.4736	512262.8842	625437.3667	343897.0846	118210.8751	136795.4349	130.271031	280025.4274	470446.0008	80652.64238	152837.0446	598245.2619	182973.2992	63742.10798	44200.79537	314601.8088	294560.9093	46807.94508	62997.78614	689083.1957	169847.8523	426583.1486	309210.4368	691719.5662	379575.7842	159244.9934	464198.1347	372401.6527	204.341109	118226.7671	356019.5549	210099.6292	211191.2153	346874.6464	365156.7339	598749.3919	172131.2067	726718.6069	23.39536105	428682.6818	705904.0486	590660.1273	243373.4846	156101.335	242056.2332	434547.9157	470926.9071	377111.0869	159893.4184	299470.7971	332265.4962	532055.8618	309456.8003	211888.9973	214027.108	120077.2162	419455.8437	146777.3103	499560.3675	78111.19599	90789.6815	8662.113795	231761.9592	364761.6624	52387.16317	281641.8464	411598.3719	346253.4043	312237.3071	155490.1364	453028.5228	1005614.795	197425.3976	433862.2806	38554.11336	128731.0885	91876.81597	815053.966	1020815.762	598128.5887	305406.1948	228522.7673	238912.5459	344979.2565	12982.37514	195323.274	146988.234	239017.3947	846579.2251	312962.1433	182183.7554	282108.2439	217960.7447	148719.865	209984.3088	457097.8951	98255.46893	143762.6916	257207.4401	645854.1233	641044.956	54115.76235	11369.8433	7558.45242	565351.395	637397.1487	363211.7879	394204.6776	843850.0015	85116.28419	354894.8983	120846.6228	60393.06867	307365.6802	562925.2086	477442.2321	420641.5011	919096.5326	114707.3738	682630.8927	45656.20356	438030.223	152220.018	106380.147	217803.6612	652307.2465	540802.0407	99881.45451	272993.675
TF	12392.54408	16315.99229	34765.95862	13326.76023	7571.771401	76512.79367	81012.32994	40169.47484	2502.296897	80.91750112	238.3208231	3796.624256	652.2275996	85261.86781	180.6197646	312.1393961	69166.018	1422.471843	108328.4839	134715.7561	168672.7065	152.2467545	19087.70631	7710.051439	10718.25036	400223.8564	1233.606913	13493.98881	1252.672378	400.3901694	11491.63615	3253.917978	61504.47019	5052.354484	116521.5813	471.8103557	82237.04072	84493.47481	20500.52449	733.2687817	30419.73532	38949.67743	1.104341491	167215.0099	1352.2718	585.8626412	325983.9277	1361.959672	57704.89521	654.1731836	93558.34559	22552.10751	118805.2381	186341.8118	130262.4255	66670.17068	70629.94438	15568.89195	105446.5669	58486.79853	22440.94376	5506.784055	2413.441396	76376.67372	39869.99572	5900.109891	78905.93238	6801.060593	30.95652149	85906.93024	248.1965272	76670.12545	36972.64996	10485.1085	111539.1951	1191.374974	66081.32527	19334.81969	883.927337	78828.13491	43957.11616	24874.42852	74080.55415	132111.6319	12964.17841	954.8104911	1240.562908	1205.436492	3959.433844	12650.70741	839.9948223	3402.039202	1092.768949	130223.7705	100198.4315	50736.51865	54480.48137	51254.98408	170.3705528	85584.30383	52796.78388	2098.33448	64599.7692	64473.99949	1228.214325	13304.0695	25586.68475	106081.7592	24074.26029	167.1115259	294262.5581	25640.33623	21268.29615	41582.33118	855.6671857	109.6438013	62640.50834	13994.90933	1918.638784	7058.162107	1335.354256	21938.17477	10801.80052	17844.34728	3455.011075	29499.52655	47.36966957	21274.88613	1403.090684	7411.119692	14131.37218	27470.92749	105702.6492	196124.8897	2317.000901
TFRC	3505.134647	2425.416034	2158.743278	2347.108907	2479.896784	27266.60445	537.5362648	3350.984481	1677.213102	251.4495185	133.9370874	2399.406267	1518.083467	3683.867381	116.5661942	19.53712227	11175.95216	2671.262484	2972.886584	2995.903813	9399.935096	2211.183071	4065.319542	13464.20474	2192.841331	3480.975175	241.1869931	143.5486538	486.605578	292.0196085	2810.442026	11806.40814	5069.359209	4034.44747	3860.782832	358.1422973	3250.102134	7041.679356	232.9626965	316.0727777	186.2089086	311.5230103	0.606659423	3105.047472	1790.665452	2350.797592	11.80454201	2018.052694	1941.436802	293.5750999	3086.391864	49918.63277	3190.935364	2689.185443	2943.033584	15260.23639	27.11402806	3842.391615	2671.036786	14979.7082	2628.790142	31.82886398	9225.263347	2458.523466	4197.130774	2229.779878	58724.15221	78.68571546	2372.126776	2928.13629	1805.09924	4239.350016	2855.136351	884.6202105	235.4005958	1263.103767	1457.303964	536.2162825	215.1144109	3653.998307	2801.018468	6470.023648	3571.692838	1302.884736	2473.864711	1967.296822	166.6142396	1878.860553	1982.533529	2944.60134	2628.709222	4116.204174	128.6617337	1700.515228	2583.079391	7610.529305	4094.222153	4068.603849	62.54324399	3085.210691	2814.656595	34014.67443	866.0831193	82179.81601	593.4092372	1309.88744	290.7052222	3286.778274	2243.271791	1722.182705	2005.423906	52.91858621	16317.91805	1933.284415	2195.770275	70.63384067	1839.343379	52802.50267	1593.285433	601.9351756	2889.746332	3654.413956	1317.354982	530.5962774	1716.218172	4270.902329	1524.695698	4811.601876	773.3195674	167.8106269	1437.877031	903.8579808	617.9761795	3979.357088	76.7282524
TGFB1	2667.391993	2955.794346	2344.429369	4182.030389	3163.430993	1135.97741	203.4978202	64.44852741	15211.17353	859.6422855	6791.263573	3318.488156	917.9113135	1233.040986	1782.325216	3039.957418	1564.260486	2064.840559	7400.442489	2126.215321	136.7367667	260.3825169	8151.858251	1182.372684	1972.086544	1906.311135	3038.302354	7849.482838	1092.438955	1516.03614	7478.243332	7563.518827	7233.768484	4682.936857	1567.889944	13800.49917	7145.538282	6681.370884	8332.206562	2397.068564	14058.11119	2743.299497	10110.38174	496.3836171	8271.606331	2065.317388	2409.854854	12131.94246	3350.527005	10838.79955	1518.881971	2060.377364	1838.532762	2133.76361	3231.505989	13049.79778	5004.036023	320.3358406	5887.68234	18838.04421	2653.136285	2726.875825	12471.36952	3617.136909	6694.297214	5369.49063	1519.15303	1599.894812	2360.499775	2218.962298	1855.003405	26453.19591	29957.13717	11378.69771	24239.7228	25598.76377	2433.139514	2337.388791	14913.12023	14968.72478	1756.188757	227.0527398	22863.32391	12631.68168	2304.507089	2177.288503	14228.09449	9525.785847	1990.858445	2279.383328	6095.049026	6309.205557	1158.227347	1028.818646	42.27199325	5053.207405	6318.707859	1663.442255	2161.755089	1037.913184	15885.38714	8077.43606	1321.425532	6622.255553	11606.44059	88.36174883	1193.137957	1942.01795	3816.358828	242.0475833	133.3409313	8450.077747	235.0698011	1869.941835	134.7682603	28.88752196	4024.360636	2283.93798	10871.61951	1840.677917	5898.540208	2638.976467	7128.728	1089.532337	12821.44736	14458.13644	332.1906336	8969.322129	17576.87493	11886.64457	926.4263251	9214.08582	1454.301007	1687.94879	2137.868247
TGFBI	14.55764847	195.5194367	367.42663	344.6129838	85.73797047	245.3046623	10943.11936	247.9913608	215.8960495	127.4217164	16254.93695	475.2085604	1472.560843	2577.291813	91.49554601	7628.030041	25098.2682	29774.42094	11392.97247	112.2690768	361.7956214	7706.115532	3766.954729	202.0648665	3247.239052	10541.65469	12872.62661	14147.49856	285.7215289	75.17609432	2460.401116	210.5723063	1460.253118	8880.339578	30906.77303	275.2103426	4190.322392	534.1046359	5388.299995	12118.09668	3887.422315	4261.705041	1.198787514	290.980956	28.03897591	2095.317131	0.513025421	285.9344418	6338.695413	38274.61141	17510.60561	4351.907992	2806.27487	5152.512949	4828.868028	6297.552811	7643.581633	443.325364	7895.266451	2347.522923	4590.118392	14523.48663	2518.763132	4328.911197	102.3409539	2850.409043	1128.290244	43.47303907	3093.126261	1913.152696	24725.76042	814.1770956	565.2482319	1666.616138	3931.356174	85.71533259	5427.007774	141.7129507	302.4281582	91.66393448	656.4415412	905.1893728	5611.925572	4247.401455	8410.43322	2646.197121	97.85636231	2270.421687	955.5391703	2861.635469	161.2906414	8438.864188	75.25776651	5502.618066	411.6467705	1943.744341	1653.29119	2247.314545	100.5342664	2836.797943	302.8773046	46616.87516	6908.583582	30605.7279	7547.525078	7578.463591	99.2432076	171.592579	58.27460114	403.9281691	147.0427449	101.393333	3344.706283	69.59458759	6129.669528	5877.551909	65549.46113	142.4816156	247.6921525	48993.21412	122.2399701	5264.421212	137.6946217	2984.458361	559.1494579	2952.495182	195.3070339	2109.06251	172.5272026	438.6574086	661.376869	143.9617776	11941.26073	4581.450416	11816.04496
THBS1	41203.22523	25146.76175	133392.0453	44448.4768	27017.07464	47009.37405	25716.13894	36181.07091	36973.1087	2433.761786	2678.44367	8296.199374	7173.381829	1100.753655	20382.24789	86357.6288	1830.708618	5762.431578	1626.418573	2135.701448	5682.432278	20402.93951	8915.67338	7715.53702	1562.567264	38755.83243	18365.21213	24978.17515	1928.650495	27122.4377	55231.31437	2866.74783	2035.822281	10458.30653	1962.547178	247089.6731	22693.89213	24942.38997	1907.769358	52376.66388	1610.198852	27283.06866	27873.30875	37490.58404	8639.713279	39279.09147	15845.89503	18229.79213	29328.90402	1744.323004	14037.85951	900.4492657	6773.813777	22279.93757	22354.5755	40998.32646	2577.347944	1617.951919	12970.66206	1746.649407	1382.874914	170.2061973	25925.54254	2024.623285	72704.55689	1971.862952	5699.118756	1717.801225	31694.9135	31102.19996	29866.41387	28833.81256	46005.10852	40138.49547	120309.0613	24023.43567	1689.263922	34400.59076	44642.02098	26052.84763	1752.467471	3806.221539	47176.70669	43730.55597	33694.22074	35785.73175	108768.4496	91675.86163	33877.15824	43406.16068	71549.26072	1730.497258	25317.98345	483.6770739	26846.58942	9786.330023	1833.79905	2212.476306	32778.22792	108.5077473	616.5287006	23394.30145	50370.85468	12732.0938	36258.17951	163.9194855	413.1834301	67.97989719	30712.27153	158.8495041	185.1084779	142.9449586	878.5652815	17039.95376	152.6735455	45577.96054	13381.87377	14355.34418	68127.26265	79086.91123	91100.64891	4357.769249	113317.9129	46388.64385	144856.8778	2535.026828	10798.55551	1232.600614	23856.84049	41590.8134	34599.69836	27146.3496	3247.946087	1821.400765	17139.84913
TMEM198	1040.5961	164.8019603	2578.272918	524.6639457	133.0193194	9030.123854	229.312092	289.0011145	220.1015139	102.33864	62.77061368	400.9200591	2902.66264	161.6040976	103.8895302	352.1146592	21.41082678	549.5775197	82.65629548	447.5354975	25866.52321	216.6790731	569.3149449	3277.904937	221.4437472	203.1937051	45.41621859	1731.856153	434.5145499	385.3413767	300.1963164	1558.200341	0.002342569	6139.277683	348.0678868	319.8049096	109.3518135	680.6749131	158.5220773	3672.288582	1146.960665	118.6445176	11.05568618	6420.624891	51.99419607	11969.02057	2.577044559	240.0144866	1848.701252	109.2949543	265.0620632	204.1120503	532.9483036	66.97135002	16781.24043	1865.21929	116.3297041	8998.427542	354.763937	717.5836913	934.7160121	363.2512784	1129.579848	620.5932427	155.5364074	235.4789103	23676.0072	120.3935525	6953.539876	37.73632648	35.84410788	2293.061749	491.205562	960.1038968	80.53542508	305.6589013	1609.634258	160.9663181	1501.729808	145.6689059	147.7596156	137509.3583	14.4656727	242.3728716	6268.007323	970.0064135	21666.41306	44634.26845	601.3573822	1756.940513	995.0117782	62.08652347	791.7791258	407.1461013	52.979077	1872.901887	3904.186945	2564.140838	103.7189876	857.7989293	620.211318	273.0260172	191.4202449	1832.355098	203.8554342	52.79520833	112.8078532	258.1734567	238.3632154	173.001102	11339.71696	503.4559868	783.5551976	5.324475083	518.5401171	94.75742729	241.0603326	45056.99537	61157.40619	51.95495706	26.25254778	417.2651192	11069.05562	521.2750983	425.0107087	257.6256221	3684.163543	623.7127849	90.51545716	3282.341906	83602.32824	313.5922564	398.2554157	1146.258662	7537.473868
TMEM40	27753.19392	31373.1011	15709.32988	9215.588993	34307.60274	21636.6162	29783.91431	7881.117362	29253.21036	115.9347866	3216.472815	4460.548378	2104.106699	2607.300839	7149.865166	10516.6167	2165.088136	3916.979873	1051.815768	70.57869811	12561.59308	3169.856268	9007.544883	2076.80571	4404.651741	12766.1543	6081.038297	3972.535867	6208.459961	4713.753921	36061.09988	14407.64212	4347.370206	10567.72156	2958.364638	11940.17814	5341.425985	7549.491244	3427.830221	23805.17642	4701.214559	16388.48633	26750.00925	23059.95297	11583.4656	18321.18426	24859.17279	18159.59969	29830.02425	10864.51754	6315.360305	1137.144533	11656.89327	15222.66109	14633.8614	17062.08766	9172.286923	143.8180181	9533.749806	5627.231458	3666.035294	2691.899792	7435.686036	2030.613243	9628.346524	15875.19662	9253.858092	4096.169755	18131.91258	17733.00288	5936.912685	19888.56216	30036.64736	50058.05688	24137.84602	33142.91968	123.5232465	16755.49805	31166.53783	39756.83446	103.4602427	4090.365564	12833.00612	23306.74819	27292.18518	28776.26341	38486.46008	16492.9642	19965.52074	25926.15641	21679.19114	6407.635915	9066.130107	126.3384255	19500.692	3742.159563	6937.057127	6416.446178	8216.578301	896.4009329	2457.060507	2769.463232	261.2364757	2393.917319	12217.32746	21450.34989	423.0804009	931.466013	76.24027623	187.9023608	212.2807265	155.8644068	114.7862505	85.22168923	198.2163644	9785.190144	277.5832328	2381.546925	9528.078077	11350.16555	24109.50433	5378.765473	19099.91067	7064.384829	7322.863254	10421.77642	2403.640449	3959.281254	15328.96436	25944.44925	1984.091659	3333.431603	2752.041843	798.7361605	7046.690378
TMSB4X	1156150.692	660952.3034	470690.2489	318525.7189	568168.1482	572089.6149	464709.2609	353045.1544	519696.1767	567650.7061	424085.1794	153352.6987	91504.7592	91754.07613	641310.4055	489840.2504	127714.2252	222171.3406	6864.804121	350.6912299	401390.8683	255267.0482	280949.927	323826.1888	212584.5302	172755.4465	220087.6109	409954.3746	530716.9424	657054.2242	826343.2881	513525.4743	131380.9539	488800.9522	148349.7541	901126.2127	206078.6383	246815.0821	130288.1141	1054945.596	161226.4445	375012.1805	2522435.52	485916.4608	660091.0722	1387687.148	578953.2737	357843.4358	869452.0199	487487.7025	158112.0394	267323.2549	353215.5299	804385.2268	422464.1339	434580.0525	439930.8598	150623.2496	248689.1155	201257.9713	153064.7542	81165.21145	223250.5293	69144.02895	343501.4825	971785.3985	510155.2047	134840.2713	588348.4336	501537.2637	429376.6434	503630.4965	498954.1729	995006.6899	380179.7172	540301.5256	12930.37486	424280.1006	3753507.487	684736.3139	152963.8526	220146.518	376096.7099	649882.1693	784364.0891	754650.5101	965493.8273	1322200.954	1080213.872	424226.4946	3242510.353	277162.0622	277657.5538	10025.90855	243810.0381	172795.2483	226630.0418	217037.7273	606524.4002	97682.8593	119406.1617	156161.592	9903.579606	133235.7551	687999.5234	67048.95191	26135.69892	104886.8123	191306.255	106219.096	72509.90635	43086.8784	43521.89034	101330.0611	89357.28985	1389090.737	236.3299459	653654.7261	329976.3267	434752.139	876521.9961	312466.2815	1016546.5	248086.5077	528701.0403	358588.6328	94254.82285	148647.2925	358640.8057	606010.5819	109480.2509	32961.75824	181906.3815	239.4112903	386072.4334
TNC	17.57973935	526.0112561	50.82412357	163.9739726	44.38935171	64.74983951	70.77014911	116.6606753	85.12923418	93.88057074	497.785669	311.4078581	312.4917246	308.7842627	891.6220185	139.1540392	15.14074429	288.3727902	1627.304437	269.1461993	1348.64146	813.5796047	543.6854435	281.7914419	364.7685407	121.7206568	151.9476558	328.3183528	167.9720058	136.1372201	219.6095147	349.8533042	0.072986868	1038.882396	148.0318129	762.6877564	642.4770752	612.7485237	71.61800258	179.0298407	95.24380109	134.9755515	280.1417239	69.05120212	1023.477391	409.1878424	1.873685234	169.0177142	261.5118978	339.5765409	158.7501776	2708.594724	610.6199016	250.1164854	2.388630824	1764.172517	47.27858356	31.70705531	68.32293732	98.39077881	363.4311492	339.6503195	148.0019693	924.4916633	605.0642547	326.1715644	779.5885191	298.1335121	127.7516317	256.9669579	306.411624	113.4310458	124.2097959	105.6540419	403.9325634	262.0914399	1612.747886	109.2571189	45.31232288	257.24583	725.2140101	356.5079942	291.7054337	414.0790407	781.2113199	323.2150693	268.5617225	62.22633543	1760.742192	553.7267929	265.6689699	310.8200957	170.8856938	507.3317657	121.5228249	125.2659676	249.8900378	6.416345006	727.8109946	153.6998562	389.3508878	393.7052329	590.8499511	576.1085745	92.2464794	277.6735159	163.3930647	197.9031292	258.9168669	83.78790671	251.9025086	476.8111415	166.574961	718.1471213	23.49265458	487.619027	45.58582563	777.4813546	4841.63038	234.2927966	545.078871	375.2872196	535.1402019	267.974769	68.48210076	553.8132379	622.3244929	274.3922656	74.01352899	48.37621228	1202.054698	602.6746836	48.29236927	290.5289333	386.6723633
TNFRSF17	2.873716601	208.365701	4902.317233	129.1879823	43.27283785	4793.45067	8198.709455	509.4041028	166.4952457	51.82718415	123.6134048	439.0712784	161.0050063	3219.556739	122.4641111	34.21779486	2948.835073	495.6174527	3695.068182	14611.17641	3352.811013	351.8170462	14234.85582	216.3005155	214.084836	6535.235411	419.6886681	1022.728459	132.9404269	318.2023975	271.1101367	2102.746983	15151.38913	140.6421707	6438.525204	86.09853349	10659.43943	6043.675687	9200.129607	503.8993175	2170.845188	3071.816965	3.97364505	4481.386647	37.57609493	484.8319643	6664.928717	84.50266078	17521.50732	220.4053583	8254.069096	10618.64175	7705.973931	4946.603026	6314.507237	2626.99715	1988.940538	170.972146	10124.26223	8345.577848	5383.395523	283.1083073	350.6609959	7983.250524	12389.16563	105.5982005	3774.40385	86.84132727	746.7033608	9749.390542	162.7636604	6798.368082	15658.37164	754.2042802	13283.77803	128.2517738	8513.689502	340.6817524	93.20168802	13714.26334	15071.74771	2390.598956	11513.55278	7249.502059	732.7692024	135.381531	224.5312299	262.7508051	17595.13753	387.4293354	139.9825826	98.51570161	79.66893341	5586.818165	121.2185965	6373.507073	9866.388152	6797.587445	136.7817109	5590.483785	5349.021548	3933.855665	2118.757853	14978.00027	476.9667146	63.49660289	2896.876469	14420.13969	78.46110477	311.4801286	6970.303936	3806.84314	9120.374563	7030.071368	204.3885253	36.30644933	13435.52653	21156.57748	2312.602219	496.0807363	224.0244734	12005.84311	171.6910218	271.5099362	410.5036795	17949.90602	129.0352099	6330.823547	365.648856	253.9844292	6195.089759	11330.77169	7304.031744	8842.708709	104.7413258
TPM1	656.361458	147.8969143	540.5538154	313.8951225	666.8506737	348.7188031	75.90854549	554.6537534	774.4711776	157.1213104	363.317147	589.2537789	319.0414717	332.7006875	125.5629233	95.79444343	31.34281256	212.7857833	363.0452197	137.3909618	531.8531113	339.7820546	593.3380841	382.0358643	38.98411406	92.94820993	100.7363194	201.8956838	268.1142251	227.9341469	299.7103434	667.948041	0.000249623	305.9141513	299.707032	147.0053828	84.88903646	85.83214488	50.5310971	5179.365839	255.6455511	405.2703784	22.8909833	394.7436012	944.4634904	609.5330613	0.119137777	248.7704722	398.9057746	409.7539301	169.5001025	1363.803701	511.5252893	517.6174825	368.0824706	157.5167448	466.1146664	58.70558223	160.9649531	551.6469602	262.770345	64.81231354	237.4607658	850.6991075	66.82897963	4040.008044	549.0797543	464.6661259	574.034647	312.2406673	94.54267994	420.449006	2192.802009	13759.71388	533.5452555	678.7122579	415.6193616	481.2744929	624.4195802	7915.725893	58.37267581	241.8587275	41.81094994	2442.513854	169.1751497	716.6314919	539.1813735	379.1293689	342.3631679	167.8057167	5299.975444	736.7335474	499.1216979	149.1864889	372.2396243	138.5166864	248.54857	2.253952689	332.6251999	405.9955313	43.71190754	36.58402502	1387.809804	183.1281151	453.6182749	51.46778569	116.17261	174.6475864	84.80829716	113.1067606	138.8651493	422.0471004	149.2492835	78.50888543	167.9002852	72.29825359	236.8051385	971.1048604	599.3839423	595.6160387	651.3405058	164.825321	66.28582216	108.3101536	179.5788546	1178.713793	53.38534663	496.2534617	102.852784	324.4493829	1172.604535	66.77057017	515.2660339	243.3290798	544.3710175
TPM2	1675.437054	786.3527407	579.0833133	236.9684893	909.5981464	530.276273	590.985258	719.4597481	733.0789797	155.544041	542.8909131	250.6530695	1827.387991	45.1261307	132.8549089	95.14492434	258.4887852	220.4362023	118.0182953	127.6591284	2013.035766	94.44462443	369.2136656	22.40946084	162.2013878	224.157081	374.8088515	328.657324	350.6864532	114.2319043	245.7812353	925.6318521	287.4800775	382.0389938	93.21624612	86.36648387	634.0709588	348.4373397	1806.914066	1644.486067	214.9265644	201.2722437	430.1324501	117.3594808	61.28387306	97.92772737	603.588606	400.3912805	1019.590456	8046.166964	215.3771989	573.309366	395.300554	570.7622368	627.6758615	436.580729	438.6031013	70.65660396	454.1093848	145.5899456	326.6354958	1550.047144	289.4611149	232.9102656	73.37528684	538.8405866	516.9601713	80.70987551	712.7655496	26.8136298	47.39438193	729.3601535	547.6635272	904.6987425	640.9913322	509.6534595	354.260706	245.2860295	835.401056	729.2141878	229.24626	1105.406051	559.4333311	1030.978749	629.880127	595.7651943	797.2700782	101.9188453	940.8916929	1115.529507	615.5636391	972.8595935	117.2234043	1381.797219	72.34323525	51.00110218	358.5390141	317.2695815	390.2187894	244.9363179	331.4695351	60.4118495	153.5614081	1790.367044	887.4300168	111.7405749	565.091566	185.2684206	57.92825052	243.6033689	318.434067	538.5485966	398.2075008	23.10101246	219.7942384	36.5754347	366.5222223	306.7677736	551.8661131	364.0566989	428.3832756	4335.287604	687.3606822	304.4118911	257.2754549	416.1021743	434.0032924	173.856808	116.9896599	293.7703704	263.5538609	386.0420466	360.4004963	650.1514146	211.2994364
