sampleID	P167_261-Asymptomatic-0-216-0-lipid	P168_262-Asymptomatic-0-217-0-lipid	P166_260-Asymptomatic-0-215-0-lipid	P175_269-Asymptomatic-0-224-0-lipid	P164_258-Asymptomatic-0-213-0-lipid	P161_255-Asymptomatic-0-210-0-lipid	P162_256-Asymptomatic-0-211-0-lipid	P169_263-Asymptomatic-0-218-0-lipid	P170_264-Asymptomatic-0-219-0-lipid	P060_147-Mild-0-133-0-lipid	P047_142-Mild-0-132-0-lipid	P040_145-Mild-0-131-0-lipid	P033_150-Mild-0-130-0-lipid	P088_144-Severe-0-136-0-lipid	P066_153-Mild-0-135-0-lipid	P061_149-Mild-0-134-0-lipid	P005_164-Asymptomatic-0-139-0-lipid	P001_158-Asymptomatic-0-138-0-lipid	P109_034-Severe-1-24-0-lipid	P119_036-Severe-1-26-1-lipid	P073_029-Death-1-27-1-lipid	P080_027-Death-0-21-1-lipid	P094_031-Severe-0-23-0-lipid	P076_025-Death-0-28-1-lipid	P057_188-Mild-0-163-0-lipid	P178_272-Asymptomatic-0-227-0-lipid	P027_148-Mild-0-120-0-lipid	P029_099-Mild-0-121-0-lipid	P039_140-Mild-0-122-0-lipid	P063_154-Mild-0-123-0-lipid	P081_139-Death-6-124-6-lipid	P118_138-Severe-3-126-3-lipid	P004_146-Mild-0-127-0-lipid	P016_143-Mild-0-128-0-lipid	P031_151-Mild-0-129-0-lipid	P050_069-Mild-0-59-0-lipid	P014_121-Mild-0-58-0-lipid	P097_063-Severe-1-57-1-lipid	P104_055-Severe-0-51-1-lipid	P018_065-Mild-0-53-0-lipid	P084_052-Critical-1-52-1-lipid	P150_244-Asymptomatic-0-199-0-lipid	P149_243-Asymptomatic-0-198-0-lipid	P146_240-Asymptomatic-0-195-0-lipid	P145_239-Asymptomatic-0-194-0-lipid	P147_241-Asymptomatic-0-196-0-lipid	P141_235-Asymptomatic-0-190-0-lipid	P144_238-Asymptomatic-0-193-0-lipid	P143_237-Asymptomatic-0-192-0-lipid	P070_102-Mild-0-115-0-lipid	P115_024-Severe-1-114-0-lipid	P086_136-Critical-2-116-2-lipid	P013_129-Mild-0-110-0-lipid	P074_075-Death-4-69-4-lipid	P156_250-Asymptomatic-0-205-0-lipid	P102_087-Severe-3-80-2-lipid	P095_092-Severe-2-84-2-lipid	P194_288-Asymptomatic-0-240-0-lipid	P108_120-Severe-3-100-2-lipid	P090_125-Severe-3-105-2-lipid	P096_040-Severe-0-38-1-lipid	P025_041-Mild-0-32-0-lipid	P117_026-Severe-1-31-0-lipid	P111_035-Severe-1-30-1-lipid	P093_039-Severe-1-37-1-lipid	P067_067-Mild-0-60-0-lipid	P082_071-Death-5-63-5-lipid	P020_072-Mild-0-64-0-lipid	P130_224-Asymptomatic-0-179-0-lipid	P129_223-Asymptomatic-0-178-0-lipid	P127_221-Asymptomatic-0-176-0-lipid	P126_220-Asymptomatic-0-175-0-lipid	P125_219-Asymptomatic-0-174-0-lipid	P124_218-Asymptomatic-0-173-0-lipid	P123_217-Asymptomatic-0-172-0-lipid	P122_216-Asymptomatic-0-171-0-lipid	P087_214-Critical-7-170-7-lipid	P154_248-Asymptomatic-0-203-0-lipid	P134_228-Asymptomatic-0-183-0-lipid	P131_225-Asymptomatic-0-180-0-lipid	P049_006-Mild-0-2-0-lipid	P072_007-Death-2-6-1-lipid	P139_233-Asymptomatic-0-188-0-lipid	P140_234-Asymptomatic-0-189-0-lipid	P153_247-Asymptomatic-0-202-0-lipid	P136_230-Asymptomatic-0-185-0-lipid	P180_274-Asymptomatic-0-229-0-lipid	P179_273-Asymptomatic-0-228-0-lipid	P085_213-Critical-6-164-6-lipid	P177_271-Asymptomatic-0-226-0-lipid	P098_108-Severe-2-92-0-lipid	P062_068-Mild-0-95-0-lipid	P010_168-Mild-0-162-0-lipid	P112_113-Severe-2-96-0-lipid	P171_265-Asymptomatic-0-220-0-lipid	P092_020-Severe-0-17-0-lipid	P091_021-Severe-0-16-0-lipid	P099_019-Severe-0-18-0-lipid	P077_107-Death-5-89-5-lipid	P113_199-Severe-2-151-0-lipid	P071_202-Mild-0-153-0-lipid	P003_200-Mild-0-152-0-lipid	P107_204-Severe-2-154-2-lipid	P045_171-Mild-0-159-0-lipid	P034_178-Mild-0-158-0-lipid	P189_283-Asymptomatic-0-238-0-lipid	P190_284-Asymptomatic-0-239-0-lipid	P185_279-Asymptomatic-0-234-0-lipid	P186_280-Asymptomatic-0-235-0-lipid	P187_281-Asymptomatic-0-236-0-lipid	P188_282-Asymptomatic-0-237-0-lipid	P181_275-Asymptomatic-0-230-0-lipid	P182_276-Asymptomatic-0-231-0-lipid	P183_277-Asymptomatic-0-232-0-lipid	P184_278-Asymptomatic-0-233-0-lipid	P075_053-Death-3-48-3-lipid	P105_047-Severe-1-46-1-lipid	P078_030-Death-2-42-0-lipid	P079_045-Death-0-43-0-lipid	P028_004-Mild-0-1-0-lipid	P042_167-Mild-0-146-0-lipid	P051_160-Mild-0-147-0-lipid	P056_176-Mild-0-144-0-lipid	P032_170-Mild-0-145-0-lipid	P030_141-Mild-0-142-0-lipid	P055_174-Mild-0-143-0-lipid	P015_163-Mild-0-140-0-lipid	P026_169-Mild-0-141-0-lipid	P160_254-Asymptomatic-0-209-0-lipid	P159_253-Asymptomatic-0-208-0-lipid	P083_083-Death-3-75-3-lipid	P110_079-Severe-0-73-0-lipid	P103_080-Severe-0-72-1-lipid	P100_093-Severe-0-79-1-lipid	P019_095-Mild-0-78-0-lipid
4.71_745.502519365854	496391.5101	254318.9923	889116.4388	1154258.642	588123.019	781125.9727	504120.4992	757508.8019	490033.0022	151987.1884	294312.2073	293090.7903	434544.876	625701.1846	306978.2046	259949.6319	413027.887	345183.3627	801360.9101	708352.7594	495671.7211	1278770.371	571140.7189	1187672.596	104944.8965	923177.8422	308417.5718	658261.5426	87712.93142	478845.8106	381911.4679	176004.131	358794.0712	646477.1575	243042.4682	280709.0016	353207.0804	444232.6202	1816372.849	391983.1942	1254976.51	874919.8965	864249.4676	558915.154	756700.9018	748448.3935	563867.7604	681844.1698	629356.4518	1133586.624	495544.4076	355512.0061	535223.205	664273.3057	439409.373	385740.625	623367.7549	419195.9733	286061.0358	151310.1118	414130.5173	101453.9308	509428.7732	452403.0368	174192.2904	366619.3897	397998.0987	460910.0898	340552.7422	281260.2312	468766.7529	138201.041	357815.4177	186216.3504	267226.674	318846.5949	248882.1905	1045352.786	621221.2445	623940.9257	270767.1401	428203.7116	424388.4502	538082.1685	1077345.986	328958.4873	428863.2712	727107.4197	390100.134	721684.103	752913.2734	615424.367	407147.4126	1402729.756	917046.8369	660373.6576	590697.3489	654497.0073	504757.7028	277501.0224	788157.7829	407123.6396	468429.7028	202384.6368	297148.7623	447799.6943	1775419.181	446132.8332	667874.4678	549172.8358	355959.1682	320773.2549	337943.8811	380658.6794	392133.4061	627713.635	768698.5473	879477.8964	193359.9991	661997.1073	230765.4873	212740.0554	567973.4997	931028.6401	151781.3435	502752.3372	226047.8853	108046.5564	505484.438	539375.3772	416926.5222	417783.5042	623801.9911	208035.6927	391071.4661
4.72_824.545594836923	16101863	29693106.25	13288156.28	16155319.49	22814148	19043948.29	19149097.24	36389780.91	19966473.18	24783901.14	22861197.44	19365768.45	16750299.18	20987940.12	20699261.64	16936753.53	18990956.85	18602133.89	20525829.86	13584691.75	20549671.24	15088780.36	30758667.78	10526008.82	17281935.83	22909874.44	23506041.58	20542587.92	27131832.66	20295605.73	5696206.074	22051124.86	21022490.01	18694930.8	19076604.03	13415940.97	15239329.63	13461588.1	26982726.02	12227850.52	12306498.99	13534853.04	8297889.731	17845641.56	15094335.87	8394975.3	18988628.26	13947306.19	11837986.19	21014194.62	22044445.68	11771102.97	16833805.02	11910072.66	22964337.56	20976306.2	18767457.38	22192206.75	12489140.12	21835339.1	15728767.03	9156078.647	23084085.4	5250661.278	18083685.38	15685375.89	19914986.53	30009102.46	16784851.09	18245251.93	17476274.88	16821517.76	16110335.37	8348015.185	26049704.59	21268544.12	16374442.57	14266420	23331678.3	18891740.03	15589906.14	14036283.98	14798151.72	16029175.89	17782767.59	16051459.51	23616797.18	18795320.77	10901668.03	17058394.74	15077905.72	11049139.31	14269160.55	19554485.55	27455422.81	40244762.58	13613509.52	19062442.38	8836780.083	22557763.18	21324566.19	11551987.95	16724430.68	15315350.99	16912604.46	18681446.61	24399990.19	16087086.69	15006634.47	21568373.49	21462896.04	16383984.47	21417705.9	21273837.28	22778361.36	4553008.492	11886293.27	6650556.434	10150661.6	17201028.99	9685732.674	17061357.58	19157482.5	21953486.16	18559067.33	23787138.23	15324997.15	15091931.78	15794430.81	21523510.6	7831523.917	17274281.08	19287239.14	22356423.36	25098247.1
4.74_821.51857802439	215967.1083	505048.9082	454721.2881	165550.9632	212961.1947	167863.4747	280716.7973	329967.1225	170954.8025	264996.501	812271.2304	469461.9796	525027.1865	377261.4625	458229.512	519127.5627	1605702.611	519031.867	730473.7066	915475.0409	1449283.098	325173.7586	3531389.078	680473.2134	281755.6457	464087.1605	423844.3139	332135.7031	478964.0723	503922.8937	163013.5738	188952.2237	438207.9765	279610.5271	222821.8802	331552.6281	634586.05	402350.6281	718924.5122	150816.5069	570205.9325	252991.6	153359.3846	217284.3788	214702.5166	190673.3554	248219.5227	164312.6108	187556.8068	623397.2414	308626.239	288363.8033	340980.2714	114624.7184	517387.0326	586249.6253	192087.5928	293817.6186	360719.8903	198021.8439	534283.2144	153201.5721	628432.034	658094.3906	478098.1888	296980.8444	634954.7104	610478.9695	184758.7545	186815.5549	236623.6336	311403.8514	181039.0939	142056.8032	272890.7264	131546.0453	233693.0382	407554.9881	212049.5889	862698.3966	234394.1253	189249.3778	205505.7673	398802.6834	355450.6345	234170.4338	185544.017	594696.5383	834809.7896	553595.793	216227.3252	891094.9998	853585.0089	2054685.831	177855.7414	1308317.488	1382248.901	482492.6757	295118.626	253091.7813	566568.1611	307299.766	652466.8087	194813.5063	297118.4873	206801.9895	180121.0043	355808.9829	477486.1788	317703.1632	245770.2847	517531.6812	319852.1745	373189.5668	224780.1711	320025.0793	369861.4593	116469.2059	147950.3035	599526.3164	203116.5555	330775.5411	343640.6033	327259.126	235832.3697	546692.7148	125922.4547	196013.7852	179613.8578	289999.0894	83537.24294	309634.757	674680.8818	192548.3606	591476.614
4.75_848.544773993902	2107911.034	3982492.978	2877220.048	2536243.713	2664322.436	2817288.316	2371710.538	1813851.402	3832062.039	2598788.606	3707278.551	2428549.518	2289282.926	2110069.107	2354531.797	2331180.97	2315051.896	3858652.768	3214904.643	2319782.727	2225832.162	2655482.433	3626656.821	2122052.796	2710590.542	2417674.28	2711298.929	3651645.322	3209253.126	4314659.219	2719144.602	3489054.699	2801720.832	3406747.71	2503856.851	1235672.216	2487737.121	1967053.61	5092004.749	2722349.049	2459221.36	3045896.501	1867125.552	2577358.867	3452697.888	1294362.322	1776187.483	1518074.794	3352485.914	2441285.26	3093324.345	3205189.203	3424027.644	2257833.161	2534442.138	2842722.424	3002161.301	2321923.54	1709012.42	3228461.168	2710776.552	1550809.482	2486602.739	3015501.689	1865471.661	2252667.167	1810081.006	2277371.961	2056237.266	2923724.281	2866650.235	3004460.888	1942645.791	2120341.699	2870300.541	2364343.102	1520331.288	2503296.295	3707089.614	2191009.345	1740013.506	2463576.379	2539134.393	1835245.42	3344357.574	2387904.147	2816012.065	3003418.407	941960.0467	2182866.707	4107723.422	2375733.523	1878965.248	1682469.158	4704457.501	3034175.335	2303514.065	3740512.757	1321021.697	2253951.572	3532419.267	1577971.936	2302988.185	3362138.354	2226473.704	3301509.785	4535974.036	3445878.144	2476786.999	2697940.769	3342398.968	3206466.579	2849631.859	2598522.626	2877761.044	2685752.891	2382577.115	2427451.579	2126318.503	3484520.319	1873703.986	1959046.972	3070141.347	2579505.395	2547681.355	2488267.154	1886549.346	2350560.676	2580927.486	1943912.424	2463802.889	4377539.748	3171602.112	1893668.361	3072794.047
4.76_774.529930695122	35207010.41	63187453.6	59505640.22	42331641.27	34222158.34	36193879.23	51834867.1	42799323.21	19540235.49	53049968.4	87798806.14	59110326.13	90778847.14	67034304.19	38033065.48	49496627.31	62406056.38	30397584.59	40751736.8	101856765.1	57821250.87	58831685.12	62839100.5	64371491.38	35861957.3	63131097.85	69173417.96	59784130.98	74102282.46	68486639.51	13142070.06	39702183.21	52754786.51	52061018.75	34761190.44	45321107.03	43078793.5	45831101.73	55410379.82	44862259.38	113155583.7	47767331.51	48190589.02	54367627.52	46657903.65	40969545.57	32870609.07	59226285.71	39113482.66	105805367	73841357.7	21825756.8	38638005.78	32573545.46	60435940.81	80104501.4	57075946.72	32790681.7	58883298.15	56669374.38	62597542.41	44911797.48	96926180.45	27674295.48	54399322.59	45152957.98	66178479.99	35382992.96	34035639.86	54170447.42	31099275.01	31999369.59	59471024.95	41666139.1	97337374.06	48185912.75	18600477.66	79684455.33	75092139.69	58487677.87	23859421.45	24796451.82	27108487.05	38832318.06	64032450.92	18580712.09	44261373.23	48914009.42	27982023.26	29772983.58	45086868.04	81951440.92	44287264.36	88517202.03	49053941.19	62656148.01	38652721.55	55684857.67	37461913.68	33176091.31	73775571.14	36120982.1	74830652.76	16631939.86	29598295.89	55642443.14	62745914.54	35308056.66	45500759.91	76371238.71	54684962.17	91795500.1	69251846.05	54264096.28	30432653.5	23102702.91	37588012.61	20714429.39	28184456.04	54130636.72	16878328.44	31949416.97	65794587.42	56594917.64	40140984.57	62781280.22	41992606.76	36783195.8	38233175.64	50801035.87	25902627.96	39089861.22	38644215.03	55785974.39	78487702.58
4.76_859.534299746951	9403942.716	14611477.21	28272276.32	9321016.56	10944283.59	9063201.07	15538675.9	11558665.04	7141922.677	13470625.03	23169760.65	18933005.37	21731566.33	14806475.44	13908592.62	16301124.54	27884954.45	13500118.95	25208755.04	20036803.85	26755038.31	18791862.27	24751592.8	30195023.78	8512923.255	24621101.21	14658207.5	15007032.91	14625117.83	15690238.94	4479478.662	9284223.779	17084430.57	11125560.35	12529208.84	11271839.04	15038567.42	19919877.5	16514313.48	8691426.969	29439806.31	14895269.44	17902476.56	14517121.69	13433829.8	15046421.24	18242572.72	10838564.73	10209418.86	15841836.59	10634405.55	15744476.18	9907371.433	10009259.59	14675586.18	14271759.4	5202628.925	10097523.04	10929789.32	8831132.463	17689106.7	4761414.447	10591786.34	13528766.98	19894954.64	13691107.38	9590347.206	23711534.05	8219239.799	13397672.26	7638288.881	9485126.449	11505166.71	7601090.061	18831743.67	8714677.584	10731563.76	43548148.72	16781729.5	18331389.75	9074525.112	10364779.73	10211708.86	13047326.75	19658127.26	7324356.375	11256215.14	18351222.52	13363863.41	13812091.25	9196208.207	31159712.31	17110872.81	29331413.77	11863722.13	31384064.47	26057682.71	15820635.69	15925557.69	10350043.06	17127149.21	12375208.14	19516024.05	6567816.934	13245583.12	8679888.998	1312064.251	10563067.35	15660184.66	8896655.591	12238221.84	14273177.32	13797098.56	11066647.1	8386482.737	10944609.2	10051832.78	4163005.771	3911067.596	24428124.15	5027345.477	12669926.95	14993507.49	15807236.4	10581703.77	16079020.56	6893673.643	8835810.615	11094268.61	17178570.94	4189184.303	13650336.96	17837054.14	9990926.607	23137370.33
4.79_742.539313226708	784486.1755	935481.9485	1102533.222	745974.0786	641793.8239	678959.0866	849879.0932	613966.981	706918.0655	793991.4292	1153113.928	880245.8068	1279132.803	1125946.646	990080.295	560498.122	705941.451	761461.4139	1120120.403	1783325.476	6417679.793	29066289.72	736465.6262	2527090.212	782033.9254	1190971.985	965535.0169	1118416.844	1150231.589	1119898.928	168904.7068	1363109.763	1381410.037	1554787.21	946710.5588	968795.2726	1473942.826	1012616.688	859567.3723	940072.8122	1477511.786	777090.8533	1039042.972	778028.734	883667.6691	559229.9826	746062.6624	1493343.9	692089.5499	2179779.494	1181862.643	8454253.406	617512.4078	5255180.194	801344.6468	837980.0413	782891.6139	596664.0363	869389.1149	733413.5096	1030052.664	5115809.425	1277198.438	1690704.089	970890.0235	144835.6183	3105441.606	917088.345	790810.0825	882180.5142	824739.112	808371.7363	688696.9679	1020943.366	791493.6926	665558.0108	605075.2647	880376.2365	813319.9604	1029082.829	702030.4553	1669509.415	11072.31375	613729.1538	821788.6797	780719.7115	1160040.611	999693.3084	5119900.956	785325.1946	3492760.265	926512.2343	829729.5513	945984.9042	765383.2044	1243262.958	969022.0521	1942594.835	3143284.541	521940.1121	888420.3425	744221.4278	1007204.486	879697.1275	772395.8385	678680.879	605803.7381	591115.172	809012.6832	622568.6712	43723.64026	898715.3469	713903.6481	792658.675	703610.6129	4466746.377	701058.4839	1270856.756	4999074.323	1235325.714	740192.2907	79576.09107	766066.0228	1531346.077	886510.6344	1360956.269	1220852.098	1015505.971	797984.4759	950352.2548	2765366.958	733007.5211	761402.7511	49762.75062	708867.9046
4.81_900.576053884146	998331.3078	1495205.613	1515612.241	1533144.982	1704420.95	1576259.656	800789.9809	1056538.073	2300521.723	1133131.487	1742089.847	1580053.939	1493910.644	1570880.492	2061783.145	1138527.388	1623620.856	1864330.273	1835307.227	1812382.52	469576.5112	654517.6576	1521831.508	305157.9946	1877181.613	1530112.637	1375373.266	1331620.086	1699997.137	1678878.375	416362.289	1623933.57	2097141.192	962774.9334	1410028.125	418323.8929	2257540.607	437684.2307	1181013.967	617046.5941	1416307.036	1432252.332	841362.138	1343673.911	1138421.891	1100401.403	1707728.996	1251115.399	1779991.454	813612.5388	1525601.963	1087592.697	1382929.645	272771.2717	1073730.22	1576407.294	1024760.65	1870356.905	1289457.721	729326.2689	1258393.585	502777.5718	1560422.337	1601927.69	1576941.739	1311278.964	377179.0258	2247563.737	1375976.628	1573724.597	684070.4989	1296775.915	1248130.19	1216645.741	860870.7995	1015199.826	542392.5799	1839678.102	1855547.728	1489847.052	807331.1855	649018.3727	1019369.99	1443656.713	1567680.555	850971.0513	1756946.035	2308489.956	411480.7675	1894645.122	1472706.088	1539899.64	578666.8772	1626218.178	1197374.558	1906699.623	1756754.772	1699035.311	205378.3942	1373045.027	1607010.33	1291893.543	1650767.66	1323534.227	1079668.696	1672965.261	731338.999	1198331.396	1727227.822	1249337.366	1873739.902	2483423.52	1828075.035	2004102.347	1555374.11	188999.3137	1306258.791	198759.9087	411078.8713	2008180.246	947554.8567	1996898.434	1407392.611	1509695.394	1255088.727	1805905.369	843700.6043	809940.8993	1589800.031	2009387.176	499049.4056	1558296.871	1761209.487	786728.6397	1225001.026
4.84_871.534684515244	5986903.422	7012280.51	7540899.612	6401609.416	5829318.891	6491373.867	5089437.899	6225837.289	7149966.015	5262557.632	7565250.947	9327803.605	8058538.506	6842156.865	7045236.22	6246005.876	9163308.169	11168058.97	10223771.79	8176953.827	17249319.6	7369718.547	28044066.59	7698776.11	5714687.811	8861821.628	6098143.171	5495233.672	9494373.304	7872249.793	4237188.645	6181509.462	9017478.35	6805335.604	5780918.475	6251380.499	9796811.977	5405863.705	8025153.66	4117685.421	5948720.334	6549581.978	4263232.367	5496785.465	4800628.606	5169570.186	5882889.751	4958794.715	4885472.048	6137527.296	5362310.127	7491497.401	7029673.925	6111542.946	6487071.168	7635434.612	4861417.715	11275295.41	4652934.971	4210850.269	4754533.42	2416295.69	11577320.13	8754200.561	6426855.084	4880587.755	8407216.951	8935554.095	5216488.499	5973152.821	5630323.016	5478345.826	4645946.776	3187163.039	5786455.98	4078325.035	8591796.176	7070961.252	5870481.841	7788761.442	6154029.044	6179498.316	5118952.369	5887833.628	6535503.678	5875988.092	6013407.914	8521447.138	6622735.347	12832459.61	6835911.014	7512897.55	6427058.168	10111134.9	5693617.506	13513459.01	18544396.21	9027907.821	5892352.564	6123575.705	7123745.711	7040588.148	8038463.219	5389403.027	5664125.492	5019503.915	6522425.613	5163041.964	7198132.696	5937326.49	5935410.549	6065953.315	8352796.148	8435476.001	5484841.629	5882816.095	5660248.324	3317642.774	4305819.009	8444062.599	5406977.825	6654967.33	5800894.917	6440115.961	5703884.963	7089218.189	4190651.324	5328784.416	6247932.94	5907788.687	4303989.335	6266717.3	6233337.725	5210739.626	9640116.319
4.86_836.5452955	4369874.172	7168155.404	3375796.68	4282833.507	6295373.695	5387203.584	4284099.868	3794588.21	5886096.904	4377356.965	5809056.349	5822091.641	6428768.449	5578810.464	4021295.084	4221567.327	2660280.838	6527200.751	6012970.385	5194597.645	6704955.962	4562773.074	12436418.05	2436592.753	8278140.318	5076042.447	4858260.625	4475662.991	7497090.903	5745754.824	2351818.659	4747926.592	4690820.163	5256445.435	6363675.717	2947399.612	5365005.104	3173912.919	5193603.817	4643569.821	2935829.63	3728364.717	2184092.139	3494595.181	4902811.208	3018915.793	3122815.056	3110365.705	7105163.001	7133908.877	5397097.313	4954125.9	6534360.731	3767355.234	5568959.918	5103316.204	5271325.078	6241216.792	3154476.343	7153228.187	2895003.113	3490607.089	7078875.808	5478808.266	3604629.924	6288679.712	7619693.027	2233650.363	5896242.667	6804136.053	3675765.077	7083975.448	4811505.611	2986958.964	4580939.005	5615585.44	1719723.901	2702762.302	4339189.571	4545348.856	3372019.483	3517633.455	4112722.523	4552332.828	4247774.884	4943455.457	6489455.956	3259781	2461629.169	5352685.908	5645894.765	5000583.644	4890721.78	4884757.898	8692331.572	6921222.343	6961400.152	6257964.545	2180197.605	4852119.283	6073625.316	3048656.729	3417680.854	6466950.677	4130238.532	7613370.684	5524383.323	4596991.613	4789529.928	7367941.624	6127379.865	9432277.836	6588354.811	8457800.459	9445300.083	3154003.737	5152204.974	4642541.319	3421219.209	3262193.433	2653159.015	4094599.03	6773838.304	5839076.824	6244452.588	3851622.763	4339174.836	5696144.183	4737326.729	3025672.916	2783338.052	4636730.642	2655955.718	5149590.012	5847639.673
4.86_843.539329222561	1191786.144	1357458.575	986778.9632	717837.5507	986366.1571	840873.2557	1345170.385	1555892.787	1199987.193	1456516.242	1206403.386	1450732.279	1203637.547	2621701.218	1572835.927	1023548.689	1979786.726	924152.0951	924388.4436	1396560.829	703180.875	970546.2206	1015335.161	422532.9536	1387521.739	927531.3761	1116250.269	1770712.008	1944816.97	1426099.867	472839.5701	1740178.038	1797176.954	1542814.513	1499691.335	300177.2441	1337565.65	759965.6485	1198532.266	1329013.545	686265.6111	864854.5544	586916.12	915940.596	861902.5938	941601.4082	952313.7145	868788.2465	1291086.835	1042127.6	2288570.445	1047785.75	1382798.414	226644.3108	940036.3074	1299111.064	1200863.378	747348.6229	1661896.892	1829252.547	1167100.453	595529.2589	1315976.449	1409254.414	1686269.214	1077254.363	613738.9747	741876.6505	1370561.024	1109784.608	1004735.576	1578088.907	1122895.678	914806.1553	651072.6614	690370.5939	1033359.628	1124502.946	1152953.468	1451671.814	843940.1484	537987.1818	915688.4704	839140.0216	991084.7576	1514200.724	1313150.092	942255.7659	720068.4228	927701.9109	734315.3825	1239647.247	797280.6397	1308085.783	1012063.034	1256944.425	1303180.846	1694418.657	681355.7103	1373072.438	1416495.172	804240.7964	1431065.653	2375582.878	1398515.935	1047342.918	1075190.257	934028.3416	792451.4717	1464569.382	1925611.928	1668596.983	1480647.559	1603480.009	1284663.911	322798.9388	768074.907	278715.9566	205623.5493	965507.7616	1074364.921	1243039.089	1579111.705	821645.2203	723712.5464	1163827.809	1151390.756	1421008.985	702397.3602	1211842.687	269121.261	1016996.363	695772.0696	675643.8501	509109.2448
4.9_801.543926317073	33922908.01	78208351.43	56556658.7	40388524.12	43120590.79	46709750.16	36344043.48	48528862.91	35551956.55	66606889.25	33187923.38	48051957.09	51236357.9	40538562.36	39228837.6	41146605	36976527.22	37499305.27	35467685.27	52509541.11	58723772.26	56058936.65	33073386.57	105411211.4	49806043.15	51867189.13	38735396.67	45495956.39	37549103.77	38274298.27	19035752.55	44416332.52	58693747.3	59827270.78	55804386.46	52799682.33	39006639.24	46564397.05	48602307.07	34528176.17	63261614.73	33916633.06	66193929.69	63962258.38	50701975.17	42388056.63	42309075.3	36662010.21	47109244.54	62919963.52	43424784.88	49348972.9	50932995.81	64807476.27	42991239.8	48034033.48	31966500.83	50789407.7	40798910.04	46966839.22	25101851.63	36693164.42	47790925.19	25576150.51	38709121.66	35734116.78	39803161.88	41308241.76	30979756.96	72992895.52	75416668.96	54057782.22	40196729.2	31566776.77	38779999.38	53091218.44	37035573.05	54809271.32	58774899.04	41088810.96	34456940.78	44262702.95	44363198.57	47652388.64	54293089.61	23663107.75	45938669.8	35653629.18	34387746.55	27586321.11	57043171.26	41053030.05	26375070.95	33793834.71	43303019.9	55489108.59	27675005.87	42777240.62	45491103.35	35553923.41	54614699.16	28452555.78	43243104.26	36176689.27	46568031.08	56453689.03	74906419.91	45379071.37	33626740.34	34565645.68	52592876.65	46676048.23	49166233.28	39053442.93	43175901.35	45065610.05	25001607.98	30566800.23	42264557.65	29178294.05	34349357.03	29088660.01	53545528.29	46152475.57	40437979.07	36498412.5	62184335.55	33652931.33	45364636.36	43677847.23	36721929.28	45600040.06	34586544.78	43400910.22	67355210.3
4.92_800.545430553517	62528456.19	134675373.5	107705985.1	83412861.52	119408429.2	94875696.93	75314603.62	102135429.2	69323199.8	132869093.3	67351491.59	86027765.57	132739702.9	84186887.94	74627111.38	83053700.16	72732633.51	67412492.97	65255558.3	108313267.9	104776351.6	106360755	62728189.31	188921021.2	102543472.9	91558535.57	79820103.57	96877475.49	121726196.6	78909026.16	28105750.5	96570822.19	108694067.7	74999115.21	142175973.8	119226366.9	76106142.42	103225358.1	96978879.38	68827882.68	125820621.3	70227153.97	131948654.9	182055768.3	126424326.9	106263523.5	85275747.33	81799248.31	131144110.8	108243720.9	72249804.01	39434013.1	95946344.27	77697095.23	75547564.61	82321488.03	84029446.31	100883779.3	84916056.48	95114860.93	50707160.98	82202578.64	81633379.21	47577512.95	83706153.14	96418270.13	129454936.4	78486073.47	62486389.34	137292287	168353486.2	99614182.59	116763959.2	71635089.42	135553153.7	157943982.1	183734129.5	110701185.3	130538421.4	83096743.36	94919559.61	87193861.47	88460436.79	98132783.06	109726679.5	74612477.12	95530030.7	66631249.92	61314780.16	67541918.57	130366990.6	97636406.42	52578140.88	67950342.27	88759161.51	105207146.7	55756438.84	61290046.89	90727187.46	68387626.88	96918288.22	60220592.42	86403255.6	58228075.33	79993117.86	111047580.2	174005093.1	99325334.22	68765476.52	64185391.92	123159086.8	110377255	97543051.51	66487565.84	85881699.27	107668663.4	46234441.55	90028918.32	96124557.66	56346044.21	68404674.46	58858187.61	94898236.99	128768990	84170172.74	62636853.18	134166128.7	73569648.34	96036966.87	91366924.7	75326538.29	88859300.72	64789960.47	88399379.84	127700807.6
